id,latitude,longitude,country,city,material,llrs,code_level,n_stories,occupancy,block_position,epoch_construction,roof_shape,roof_material,image_quality,taxonomy,image filename or link
1,38.70228060009583,-9.218758374043372,Portugal,Lisbon,CR,LFM,CDN,3,GOV,BPD,Select Epoch of Construction,RSH1,RMN,,CR/LFM/CDN/H:3/BPD/RSH1+RMN/GOV,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7022806,-9.21875837&heading=300.6724550453914&pitch=5&fov=120"
