id,latitude,longitude
1,6.249566398,-75.59226651
2,6.24945878,-75.59121997
4,6.248786162,-75.59136432
6,6.248041798,-75.5914365
7,6.247315369,-75.59155378
8,6.246750368,-75.59159889
9,6.24648132,-75.59232966
10,6.24746783,-75.59248303
11,6.24818529,-75.59244694
12,6.248902749,-75.59239281
