id,latitude,longitude,country,city,material,llrs,code_level,n_stories,occupancy,block_position,epoch_construction,roof_shape,roof_material,image_quality,taxonomy,image filename or link
1,6.249026260019747,-75.59203566193949,Colombia,Medellín,MUR,LWAL,CDN,1,MIX(RES;COM),BP2,Select Epoch of Construction,RSH1,RMN,,MUR/LWAL/CDN/H:1/BP2/RSH1+RMN/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=6.24902626,-75.59203566&heading=335.55982889956204&pitch=5&fov=120"
2,6.248219876242744,-75.5914809554711,Colombia,Medellín,CR,LFM,CDN,5,RES,BP2,Select Epoch of Construction,RSH1,RMN,,CR/LFM/CDN/H:5/BP2/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=6.24821988,-75.59148096&heading=250.5776460852702&pitch=5&fov=120"
